timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-11.17,7.51,13.0,0.33,-0.75,0.34,n,1715783338909.0
14.0,-14.34,20.87,16.36,0.29,-0.7,0.25,n,1715783338994.0
26.0,-21.06,54.87,21.42,0.29,-0.69,0.18,n,1715783338994.0
38.0,-20.39,125.61,30.03,0.36,-0.64,0.24,n,1715783338994.0
50.0,-25.15,246.46,48.71,0.41,-0.68,0.42,n,1715783339048.0
62.0,-34.97,439.03,56.76,0.59,-0.74,0.59,n,1715783339048.0
74.0,-39.55,648.56,60.42,0.84,-0.96,0.72,n,1715783339048.0
86.0,3.23,773.13,80.02,1.21,-0.97,0.58,n,1715783339048.0
98.0,37.35,873.29,50.66,0.97,-0.88,0.54,n,1715783339048.0
110.0,24.11,833.92,6.59,0.1,-1.19,0.45,n,1715783339048.0
122.0,17.03,680.3,8.61,-0.57,-1.37,0.56,n,1715783339048.0
134.0,15.81,455.57,32.1,-1.54,-1.06,0.32,n,1715783339048.0
146.0,10.93,205.08,33.45,-1.79,-0.97,0.2,n,1715783339091.0
158.0,16.91,5.43,5.43,-1.09,-0.84,0.17,n,1715783339091.0
170.0,17.88,-115.23,-8.0,-0.41,-0.78,0.25,n,1715783339091.0
182.0,17.64,-156.01,-8.06,-0.05,-0.69,0.38,n,1715783339091.0
194.0,7.14,-162.23,-4.52,-0.07,-0.74,0.45,n,1715783339139.0
206.0,-2.62,-168.46,-4.82,-0.07,-0.77,0.51,n,1715783339140.0
218.0,-14.28,-183.65,-5.8,-0.15,-0.81,0.57,n,1715783339140.0
230.0,-24.6,-210.08,-5.43,-0.31,-0.91,0.64,n,1715783339140.0
242.0,-26.49,-245.97,-5.13,-0.5,-1.02,0.66,n,1715783339190.0
254.0,-26.79,-273.68,-5.49,-0.42,-1.1,0.72,n,1715783339191.0
266.0,-23.13,-292.66,-4.39,-0.31,-1.1,0.79,n,1715783339191.0
278.0,-17.76,-309.27,-11.96,-0.17,-1.04,0.76,n,1715783339191.0
290.0,-13.18,-330.99,-16.91,0.03,-0.99,0.63,n,1715783339235.0
302.0,-8.06,-346.25,-27.1,0.14,-0.89,0.58,n,1715783339235.0
314.0,-1.95,-358.52,-31.98,0.28,-0.87,0.44,n,1715783339235.0
326.0,9.16,-355.77,-26.0,0.42,-0.79,0.4,n,1715783339235.0
338.0,17.09,-326.42,-21.48,0.54,-0.78,0.38,n,1715783339296.0
350.0,18.55,-281.01,-18.37,0.54,-0.71,0.38,n,1715783339296.0
362.0,14.89,-234.31,-9.03,0.52,-0.74,0.38,n,1715783339296.0
374.0,12.15,-200.38,-9.03,0.39,-0.76,0.36,n,1715783339296.0
386.0,14.65,-171.26,-6.47,0.33,-0.77,0.43,n,1715783339296.0
400.0,17.64,-151.12,4.52,0.33,-0.71,0.42,n,1715783339344.0
412.0,9.89,-121.15,8.48,0.32,-0.64,0.41,n,1715783339344.0
424.0,-4.94,-94.73,11.17,0.36,-0.68,0.35,n,1715783339344.0
436.0,-10.74,-72.94,11.6,0.39,-0.72,0.37,n,1715783339344.0
448.0,-15.2,-48.4,9.64,0.35,-0.69,0.31,n,1715783339396.0
460.0,-21.48,-32.04,9.89,0.38,-0.75,0.28,n,1715783339396.0
472.0,-21.85,-22.58,9.7,0.38,-0.75,0.26,n,1715783339396.0
484.0,-22.77,-9.09,6.47,0.46,-0.76,0.24,n,1715783339396.0
496.0,-25.02,13.31,5.0,0.47,-0.71,0.18,n,1715783339439.0
508.0,-30.21,36.68,8.54,0.43,-0.7,0.12,n,1715783339439.0
520.0,-36.8,68.12,13.98,0.39,-0.69,0.1,n,1715783339439.0
532.0,-43.09,126.28,24.66,0.34,-0.76,0.23,n,1715783339516.0
546.0,-36.07,307.25,51.33,0.46,-0.75,0.44,n,1715783339516.0
558.0,-38.27,511.54,53.89,0.91,-0.86,0.59,n,1715783339516.0
570.0,-32.65,721.56,84.78,1.03,-1.1,0.6,n,1715783339516.0
582.0,3.72,907.78,108.76,1.05,-1.2,0.57,n,1715783339516.0
594.0,52.06,1015.01,71.35,0.73,-1.08,0.34,n,1715783339517.0
606.0,26.49,963.75,20.39,-0.39,-1.38,0.29,n,1715783339517.0
618.0,19.71,725.89,29.3,-1.41,-1.17,0.43,n,1715783339825.0
630.0,8.42,429.99,35.52,-2.0,-1.23,0.29,n,1715783339826.0
642.0,23.74,160.16,13.85,-1.62,-0.94,0.2,n,1715783339826.0
654.0,17.58,-25.45,-9.95,-0.96,-0.75,0.1,n,1715783339826.0
666.0,14.04,-123.11,-26.92,-0.47,-0.69,0.11,n,1715783339826.0
678.0,6.9,-161.99,-36.62,-0.26,-0.69,0.21,n,1715783339826.0
690.0,1.65,-181.21,-35.71,-0.21,-0.76,0.25,n,1715783339826.0
702.0,-1.16,-191.16,-32.47,-0.28,-0.75,0.29,n,1715783339826.0
714.0,-10.44,-204.9,-28.32,-0.32,-0.77,0.36,n,1715783339826.0
726.0,-22.03,-199.71,-17.64,-0.38,-0.93,0.46,n,1715783339826.0
738.0,-29.54,-189.33,-5.19,-0.44,-1.03,0.57,n,1715783339826.0
750.0,-31.98,-195.43,6.04,-0.52,-1.11,0.64,n,1715783339826.0
762.0,-29.3,-194.76,20.2,-0.54,-1.18,0.68,n,1715783339826.0
774.0,-19.41,-211.98,20.26,-0.64,-1.09,0.63,n,1715783339826.0
786.0,-16.66,-260.5,7.08,-0.48,-0.98,0.51,n,1715783339826.0
798.0,-17.09,-305.05,-2.99,-0.27,-0.92,0.38,n,1715783339826.0
810.0,-12.82,-348.33,-13.67,-0.17,-0.91,0.3,n,1715783339826.0
822.0,-7.02,-389.77,-20.75,0.0,-0.87,0.2,n,1715783339826.0
834.0,-1.4,-414.98,-24.9,0.12,-0.85,0.19,n,1715783339826.0
858.0,6.23,-425.42,-23.13,0.34,-0.91,0.3,n,1715783339826.0
870.0,21.36,-402.95,-18.31,0.52,-0.86,0.35,n,1715783339826.0
882.0,29.48,-346.31,-11.84,0.5,-0.73,0.46,n,1715783339826.0
894.0,24.66,-297.61,-2.81,0.44,-0.75,0.44,n,1715783339826.0
906.0,18.55,-256.65,1.77,0.43,-0.73,0.37,n,1715783339826.0
918.0,17.76,-213.44,-1.89,0.48,-0.69,0.34,n,1715783340131.0
931.0,14.59,-179.69,-4.09,0.44,-0.66,0.21,n,1715783340131.0
943.0,5.86,-142.94,0.55,0.49,-0.74,0.26,n,1715783340131.0
955.0,5.37,-105.41,10.62,0.35,-0.68,0.02,n,1715783340131.0
967.0,-1.46,-86.85,10.99,0.45,-0.67,-0.01,n,1715783340131.0
979.0,-6.04,-63.66,7.69,0.59,-0.66,0.05,n,1715783340131.0
991.0,-12.51,-20.14,5.31,0.59,-0.71,0.12,n,1715783340132.0
1003.0,-17.27,13.0,7.81,0.5,-0.78,0.13,n,1715783340132.0
1015.0,-19.04,36.74,9.28,0.41,-0.77,0.16,n,1715783340132.0
1027.0,-23.19,59.88,10.74,0.35,-0.79,0.23,n,1715783340132.0
1039.0,-29.24,96.01,16.78,0.26,-0.85,0.36,n,1715783340132.0
1051.0,-31.31,156.07,25.57,0.35,-0.92,0.49,n,1715783340132.0
1063.0,-33.81,269.17,22.58,0.69,-1.02,0.52,n,1715783340132.0
1075.0,-37.48,457.4,24.35,0.96,-1.21,0.54,n,1715783340132.0
1087.0,-17.58,658.14,58.04,0.96,-1.29,0.56,n,1715783340132.0
1099.0,7.63,821.11,99.55,1.01,-1.05,0.53,n,1715783340132.0
1111.0,9.64,913.94,64.64,0.59,-0.91,0.21,n,1715783340132.0
1123.0,-13.67,824.28,23.44,-0.26,-1.18,0.3,n,1715783340132.0
1135.0,-20.32,658.81,12.7,-0.62,-1.14,0.27,n,1715783340132.0
1147.0,-33.33,460.75,33.02,-1.17,-1.06,0.1,n,1715783340132.0
1171.0,-23.13,146.79,10.62,-0.8,-0.77,-0.09,n,1715783340132.0
1183.0,-22.77,31.13,-2.87,-0.81,-0.78,-0.06,n,1715783340132.0
1195.0,-18.68,-78.19,-8.73,-0.72,-0.82,0.0,n,1715783340132.0
1207.0,-11.6,-159.0,-16.48,-0.55,-0.8,0.15,n,1715783340132.0
1219.0,-8.79,-210.75,-14.59,-0.4,-0.85,0.31,n,1715783340132.0
1231.0,-7.75,-265.26,-6.04,-0.38,-0.84,0.37,n,1715783340176.0
1243.0,-17.33,-305.48,0.06,-0.49,-0.94,0.38,n,1715783340176.0
1255.0,-19.29,-347.96,-3.11,-0.57,-1.12,0.39,n,1715783340176.0
1267.0,-1.46,-378.23,-12.51,-0.36,-1.13,0.4,n,1715783340176.0
1279.0,13.61,-409.18,-23.86,-0.32,-1.05,0.42,n,1715783340222.0
1291.0,20.94,-433.04,-29.54,-0.06,-0.96,0.4,n,1715783340222.0
1303.0,25.82,-445.86,-38.45,0.16,-0.89,0.35,n,1715783340222.0
1315.0,32.17,-455.63,-44.01,0.29,-0.86,0.31,n,1715783340222.0
1328.0,35.89,-465.03,-54.32,0.31,-0.89,0.22,n,1715783340270.0
1340.0,45.29,-469.73,-54.57,0.35,-0.9,0.24,n,1715783340271.0
1352.0,54.99,-444.09,-38.02,0.6,-0.87,0.25,n,1715783340271.0
1364.0,53.77,-392.27,-27.59,0.65,-0.82,0.26,n,1715783340321.0
1377.0,44.25,-309.39,-8.54,0.59,-0.84,0.36,n,1715783340321.0
1389.0,41.93,-243.96,5.37,0.65,-0.79,0.36,n,1715783340321.0
1401.0,34.3,-174.32,16.85,0.62,-0.71,0.32,n,1715783340322.0
1413.0,21.42,-119.02,26.37,0.57,-0.72,0.24,n,1715783340322.0
1425.0,17.64,-80.69,28.5,0.46,-0.78,0.18,n,1715783340438.0
1437.0,16.17,-59.94,36.07,0.38,-0.79,0.17,n,1715783340438.0
1449.0,18.07,-46.51,31.43,0.33,-0.79,0.21,n,1715783340438.0
1461.0,17.7,-39.43,35.34,0.22,-0.76,0.21,n,1715783340438.0
1473.0,17.82,-51.03,33.63,0.23,-0.77,0.2,n,1715783340438.0
1485.0,17.94,-57.25,31.07,0.43,-0.77,0.19,n,1715783340438.0
1497.0,16.17,-27.34,26.61,0.53,-0.73,0.23,n,1715783340438.0
1509.0,8.18,24.35,32.23,0.55,-0.83,0.36,n,1715783340438.0
1521.0,9.89,100.52,38.45,0.58,-0.78,0.4,n,1715783340438.0
1533.0,3.23,208.74,45.84,0.69,-0.81,0.55,n,1715783340746.0
1545.0,-6.71,341.67,48.58,0.87,-0.91,0.6,n,1715783340746.0
1557.0,-6.35,512.57,36.93,0.93,-1.07,0.53,n,1715783340746.0
1569.0,8.42,634.22,63.29,0.71,-1.11,0.55,n,1715783340746.0
1581.0,24.54,704.65,76.72,0.5,-1.01,0.46,n,1715783340746.0
1593.0,25.33,715.76,61.65,0.39,-0.97,0.4,n,1715783340746.0
1605.0,17.88,617.98,40.83,-0.46,-1.09,0.38,n,1715783340746.0
1617.0,16.91,442.38,32.23,-1.11,-1.17,0.43,n,1715783340746.0
1629.0,18.13,248.41,20.81,-1.21,-1.01,0.34,n,1715783340746.0
1641.0,22.95,82.95,9.34,-0.96,-0.86,0.19,n,1715783340746.0
1653.0,20.45,-20.75,5.55,-0.62,-0.78,0.15,n,1715783340747.0
1665.0,17.88,-78.61,9.22,-0.46,-0.78,0.18,n,1715783340747.0
1677.0,16.11,-111.21,12.08,-0.38,-0.77,0.26,n,1715783340747.0
1689.0,10.93,-136.35,17.03,-0.37,-0.82,0.34,n,1715783340747.0
1701.0,5.49,-153.5,23.13,-0.41,-0.89,0.35,n,1715783340747.0
1713.0,14.71,-175.6,26.31,-0.51,-0.91,0.36,n,1715783340747.0
1725.0,17.82,-207.4,20.32,-0.47,-0.92,0.38,n,1715783340747.0
1737.0,17.88,-245.36,13.55,-0.38,-0.95,0.46,n,1715783340747.0
