timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-52.86,657.29,51.88,0.97,-0.72,0.55,n,1715783098984.0
14.0,-36.62,734.44,51.33,0.89,-0.85,0.7,n,1715783099291.0
26.0,-5.74,765.26,24.05,1.02,-0.74,0.63,n,1715783099291.0
38.0,-32.04,699.34,-6.65,-0.54,-1.23,0.52,n,1715783099291.0
50.0,-2.87,465.7,-3.85,-1.23,-1.12,0.51,n,1715783099291.0
62.0,-6.77,234.37,-6.47,-1.04,-0.61,0.25,n,1715783099291.0
74.0,-19.23,73.97,-1.1,-0.96,-0.74,0.18,n,1715783099291.0
86.0,-15.08,-40.22,-7.93,-0.48,-0.78,0.28,n,1715783099291.0
98.0,-11.96,-89.78,-10.86,-0.21,-0.73,0.45,n,1715783099291.0
110.0,-18.07,-115.3,-4.76,-0.17,-0.76,0.54,n,1715783099291.0
122.0,-24.35,-135.19,-2.75,-0.16,-0.81,0.6,n,1715783099291.0
134.0,-29.97,-155.21,3.05,-0.13,-0.87,0.69,n,1715783099291.0
146.0,-36.56,-194.58,8.48,-0.15,-0.89,0.77,n,1715783099291.0
158.0,-43.46,-227.29,17.21,-0.19,-0.96,0.81,n,1715783099291.0
170.0,-41.02,-253.11,26.37,-0.15,-1.04,0.77,n,1715783099291.0
182.0,-25.63,-270.14,27.4,-0.21,-1.06,0.78,n,1715783099291.0
194.0,-8.73,-276.37,26.12,-0.23,-0.97,0.77,n,1715783099291.0
206.0,-0.79,-289.0,13.12,-0.1,-0.87,0.8,n,1715783099291.0
218.0,-1.22,-313.84,1.83,0.0,-0.84,0.75,n,1715783099292.0
230.0,-1.77,-325.44,-2.69,0.25,-0.86,0.69,n,1715783099292.0
242.0,10.56,-324.1,-10.99,0.35,-0.8,0.59,n,1715783099292.0
266.0,26.61,-301.7,-9.03,0.44,-0.63,0.4,n,1715783099292.0
278.0,23.56,-286.8,-8.18,0.48,-0.59,0.37,n,1715783099292.0
290.0,19.65,-266.05,-16.17,0.44,-0.64,0.39,n,1715783099292.0
302.0,22.89,-245.85,-17.33,0.44,-0.65,0.34,n,1715783099292.0
316.0,19.65,-220.34,-16.6,0.66,-0.67,0.3,n,1715783099595.0
328.0,17.46,-179.81,-20.75,0.76,-0.61,0.32,n,1715783099595.0
340.0,10.13,-134.58,-15.56,0.65,-0.68,0.36,n,1715783099595.0
352.0,10.8,-98.51,-0.61,0.6,-0.71,0.35,n,1715783099595.0
364.0,9.4,-76.84,10.74,0.66,-0.68,0.34,n,1715783099595.0
376.0,-0.18,-44.31,4.09,0.61,-0.64,0.39,n,1715783099595.0
388.0,-7.63,-16.91,6.53,0.5,-0.69,0.42,n,1715783099595.0
400.0,-8.91,0.73,8.79,0.46,-0.66,0.36,n,1715783099595.0
412.0,-14.47,17.27,9.34,0.48,-0.61,0.3,n,1715783099595.0
424.0,-28.14,48.03,13.24,0.47,-0.6,0.27,n,1715783099595.0
436.0,-34.61,109.31,26.18,0.57,-0.6,0.28,n,1715783099595.0
448.0,-43.88,217.41,39.31,0.61,-0.62,0.29,n,1715783099595.0
460.0,-54.26,350.52,44.01,0.76,-0.65,0.44,n,1715783099595.0
472.0,-56.4,528.2,37.05,0.82,-0.87,0.5,n,1715783099595.0
484.0,-49.87,679.87,60.06,0.62,-1.07,0.73,n,1715783099595.0
496.0,-23.13,798.65,70.56,0.6,-1.18,0.86,n,1715783099595.0
508.0,22.83,848.27,48.28,0.66,-1.02,0.66,n,1715783099595.0
520.0,28.26,831.97,-3.91,-0.67,-1.19,0.4,n,1715783099595.0
532.0,11.23,634.64,-1.16,-1.61,-0.93,0.34,n,1715783099595.0
544.0,4.58,369.2,24.41,-1.48,-1.03,0.28,n,1715783099595.0
568.0,24.41,5.74,3.17,-0.59,-0.75,0.38,n,1715783099595.0
580.0,26.73,-73.12,-2.26,-0.36,-0.67,0.41,n,1715783099596.0
592.0,20.94,-119.45,-6.47,-0.18,-0.71,0.44,n,1715783099596.0
604.0,16.17,-152.95,-11.05,-0.16,-0.71,0.44,n,1715783099596.0
