timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-38.94,524.35,-32.41,0.69,-0.4,0.6,n,1715782938321.0
14.0,-62.07,495.48,-40.71,0.17,-0.83,0.61,n,1715782938621.0
26.0,-46.45,389.1,-32.17,-0.32,-1.59,0.72,n,1715782938622.0
38.0,9.16,282.78,-4.52,-0.47,-1.11,0.73,n,1715782938622.0
50.0,24.41,177.98,10.5,-0.51,-0.69,0.56,n,1715782938622.0
62.0,23.74,94.54,10.62,-0.36,-0.67,0.56,n,1715782938622.0
74.0,18.01,22.22,0.98,-0.42,-0.66,0.47,n,1715782938622.0
86.0,0.67,-51.39,-6.35,-0.28,-0.74,0.46,n,1715782938622.0
98.0,-7.45,-107.3,-14.22,-0.22,-0.86,0.6,n,1715782938622.0
110.0,-12.39,-156.19,-18.01,-0.2,-0.84,0.69,n,1715782938622.0
122.0,-16.66,-195.98,-14.22,-0.02,-0.91,0.86,n,1715782938622.0
134.0,-16.54,-198.91,-14.65,0.25,-0.89,0.93,n,1715782938622.0
146.0,-19.9,-188.17,-8.06,0.35,-0.83,0.93,n,1715782938622.0
158.0,-23.8,-174.19,-2.2,0.45,-0.84,0.92,n,1715782938622.0
170.0,-26.06,-154.91,5.43,0.54,-0.88,0.93,n,1715782938622.0
182.0,-18.55,-143.98,10.56,0.52,-0.81,0.89,n,1715782938622.0
194.0,-14.28,-140.87,17.82,0.45,-0.78,0.85,n,1715782938622.0
206.0,-12.15,-148.01,13.31,0.36,-0.74,0.83,n,1715782938622.0
218.0,-10.07,-155.4,15.38,0.2,-0.72,0.78,n,1715782938622.0
230.0,-4.82,-168.58,8.42,0.13,-0.68,0.73,n,1715782938622.0
242.0,5.43,-181.64,8.12,0.11,-0.6,0.65,n,1715782938622.0
266.0,1.53,-182.43,13.31,0.18,-0.59,0.47,n,1715782938622.0
278.0,3.91,-179.26,6.35,0.23,-0.58,0.44,n,1715782938622.0
