timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,-21.97,72.39,15.87,0.38,-0.62,0.3,n,1715783011741.0
13,-27.34,130.98,24.05,0.5,-0.61,0.47,n,1715783012046.0
25,-36.56,229.61,26.31,0.58,-0.66,0.52,n,1715783012047.0
37,-48.95,350.34,22.64,0.67,-0.81,0.59,n,1715783012047.0
49,-49.44,468.14,16.3,0.5,-0.83,0.68,n,1715783012047.0
61,-44.98,554.44,26.49,0.51,-0.96,0.88,n,1715783012047.0
73,-12.57,605.35,26.18,0.61,-0.91,0.87,n,1715783012047.0
85,30.21,607.67,1.04,0.78,-0.88,0.74,n,1715783012047.0
97,28.26,583.62,-49.8,0.07,-1.02,0.65,n,1715783012047.0
109,17.64,495.24,-25.57,-0.38,-1.12,0.7,n,1715783012047.0
121,22.89,373.54,-0.49,-0.59,-1.1,0.68,n,1715783012047.0
133,31.37,250.37,8.67,-0.77,-0.87,0.56,n,1715783012047.0
145,36.62,122.44,3.91,-0.6,-0.71,0.42,n,1715783012047.0
157,30.21,17.94,-5.98,-0.37,-0.74,0.4,n,1715783012047.0
169,24.23,-58.72,-13.49,-0.33,-0.74,0.39,n,1715783012048.0
181,17.7,-116.76,-13.92,-0.35,-0.75,0.42,n,1715783012048.0
193,9.83,-162.6,-14.89,-0.36,-0.77,0.48,n,1715783012048.0
205,2.5,-212.34,-17.03,-0.4,-0.85,0.58,n,1715783012048.0
217,-0.92,-252.08,-14.65,-0.31,-0.89,0.64,n,1715783012048.0
229,-1.04,-282.1,-17.09,-0.12,-0.88,0.66,n,1715783012048.0
241,0.43,-299.44,-18.07,0.02,-0.85,0.66,n,1715783012048.0
265,-9.95,-334.05,-7.14,0.42,-0.89,0.6,n,1715783012048.0
277,-1.34,-345.15,2.69,0.42,-0.88,0.6,n,1715783012048.0
289,3.66,-340.21,10.5,0.46,-0.88,0.63,n,1715783012048.0
301,18.13,-302.8,8.0,0.48,-0.79,0.63,n,1715783012048.0
313,26.06,-261.05,9.28,0.38,-0.73,0.67,n,1715783012350.0
325,25.21,-243.84,10.19,0.42,-0.74,0.65,n,1715783012350.0
337,32.29,-218.81,6.35,0.42,-0.7,0.61,n,1715783012350.0
349,32.53,-200.32,10.56,0.4,-0.66,0.57,n,1715783012350.0
361,27.4,-172.91,18.68,0.52,-0.66,0.54,n,1715783012350.0
373,19.78,-135.93,19.96,0.55,-0.64,0.5,n,1715783012350.0
385,15.93,-100.04,22.71,0.54,-0.64,0.48,n,1715783012350.0
397,8.48,-68.24,25.88,0.53,-0.63,0.46,n,1715783012350.0
409,2.56,-46.51,26.37,0.5,-0.62,0.44,n,1715783012351.0
421,-1.16,-27.89,26.18,0.51,-0.65,0.46,n,1715783012351.0
433,-4.46,-15.44,24.96,0.32,-0.64,0.43,n,1715783012351.0
445,-9.03,-22.34,23.25,0.27,-0.67,0.44,n,1715783012351.0
457,-13.24,-24.72,18.62,0.3,-0.66,0.4,n,1715783012351.0
469,-17.76,-15.75,17.27,0.24,-0.68,0.38,n,1715783012351.0
481,-17.33,0.79,14.47,0.27,-0.73,0.4,n,1715783012351.0
493,-13.37,31.19,4.27,0.38,-0.69,0.44,n,1715783012351.0
505,-19.41,78.19,-8.79,0.5,-0.65,0.47,n,1715783012351.0
517,-35.03,157.65,-6.47,0.59,-0.68,0.5,n,1715783012351.0
529,-51.45,273.68,-1.65,0.65,-0.75,0.62,n,1715783012351.0
541,-39.18,398.99,1.1,0.98,-0.85,0.92,n,1715783012351.0
565,-28.99,602.05,-8.85,1.01,-0.97,0.71,n,1715783012351.0
577,-28.08,609.07,2.5,0.47,-1.25,0.69,n,1715783012351.0
589,-4.94,532.65,25.94,-0.17,-1.18,0.84,n,1715783012351.0
601,4.64,391.97,22.58,-0.6,-1.06,0.84,n,1715783012351.0
613,14.83,204.28,6.71,-0.97,-0.96,0.7,n,1715783012656.0
625,17.88,28.63,-12.15,-0.84,-0.81,0.52,n,1715783012656.0
637,16.66,-83.25,-25.7,-0.43,-0.74,0.43,n,1715783012656.0
649,11.84,-138.61,-27.71,-0.14,-0.69,0.4,n,1715783012656.0
661,7.14,-154.97,-23.01,0.08,-0.7,0.43,n,1715783012656.0
673,4.09,-154.42,-16.05,0.13,-0.69,0.49,n,1715783012656.0
685,0.24,-162.54,-5.43,0.11,-0.67,0.48,n,1715783012656.0
697,-8.0,-182.74,7.57,0.06,-0.73,0.53,n,1715783012656.0
709,-14.22,-206.6,19.96,0.01,-0.8,0.52,n,1715783012656.0
721,-16.11,-226.99,26.31,-0.05,-0.87,0.61,n,1715783012657.0
733,-13.06,-252.38,17.7,0.02,-0.92,0.69,n,1715783012657.0
745,-2.93,-272.16,9.7,0.09,-0.94,0.78,n,1715783012657.0
757,11.29,-286.99,4.64,0.2,-0.86,0.78,n,1715783012657.0
769,17.15,-287.72,2.87,0.46,-0.83,0.71,n,1715783012657.0
781,18.01,-272.95,1.46,0.42,-0.8,0.68,n,1715783012657.0
793,24.9,-259.46,-3.54,0.46,-0.78,0.61,n,1715783012657.0
805,31.31,-242.55,-1.53,0.43,-0.75,0.59,n,1715783012657.0
817,33.39,-219.79,2.5,0.54,-0.73,0.55,n,1715783012657.0
829,26.06,-183.41,9.52,0.66,-0.69,0.54,n,1715783012657.0
841,21.0,-136.96,17.82,0.61,-0.7,0.51,n,1715783012657.0
865,17.33,-64.76,20.94,0.34,-0.67,0.51,n,1715783012657.0
877,12.21,-55.48,17.58,0.28,-0.69,0.52,n,1715783012657.0
889,10.74,-52.61,20.81,0.29,-0.72,0.52,n,1715783012657.0
901,11.17,-50.42,21.61,0.31,-0.68,0.45,n,1715783012657.0
913,8.18,-41.99,17.76,0.49,-0.65,0.43,n,1715783012657.0
927,2.87,-18.01,16.24,0.57,-0.63,0.37,n,1715783012704.0
939,-2.08,16.11,17.76,0.57,-0.6,0.32,n,1715783012704.0
951,-7.81,49.5,20.57,0.52,-0.6,0.24,n,1715783012704.0
963,-12.15,87.65,21.73,0.46,-0.6,0.28,n,1715783012704.0
975,-17.7,136.84,26.43,0.47,-0.57,0.27,n,1715783012755.0
987,-27.77,214.54,25.27,0.53,-0.57,0.39,n,1715783012755.0
999,-43.52,314.94,15.2,0.7,-0.66,0.53,n,1715783012755.0
1011,-58.59,436.77,11.9,0.77,-0.76,0.61,n,1715783012755.0
1023,-49.5,538.27,20.69,0.88,-0.98,0.82,n,1715783012798.0
1035,-7.93,614.81,26.43,0.79,-1.07,0.78,n,1715783012798.0
1047,17.94,627.26,18.31,0.34,-1.06,0.88,n,1715783012798.0
1059,16.91,551.7,-5.8,-0.18,-1.12,0.87,n,1715783012847.0
1072,16.72,419.43,-5.62,-0.55,-1.05,0.87,n,1715783012847.0
1084,18.01,279.79,-3.11,-0.65,-1.05,0.79,n,1715783012847.0
1096,23.25,158.81,-10.62,-0.67,-0.93,0.65,n,1715783012847.0
1108,22.34,61.83,-14.47,-0.57,-0.82,0.52,n,1715783012891.0
1120,17.7,-13.18,-14.1,-0.39,-0.75,0.43,n,1715783012891.0
1132,12.51,-68.66,-10.86,-0.29,-0.77,0.39,n,1715783012891.0
1144,6.59,-111.69,-6.35,-0.24,-0.78,0.42,n,1715783012891.0
1156,-0.61,-155.64,-0.12,-0.28,-0.79,0.5,n,1715783012949.0
1168,-8.3,-203.06,5.31,-0.28,-0.84,0.52,n,1715783012949.0
1180,-11.17,-245.06,8.3,-0.26,-0.88,0.54,n,1715783012949.0
1192,-9.28,-287.6,11.6,-0.15,-0.9,0.56,n,1715783012949.0
1204,-9.83,-320.68,10.31,-0.13,-0.89,0.57,n,1715783012949.0
1216,-5.07,-343.93,2.62,0.05,-0.85,0.57,n,1715783013001.0
1228,1.34,-355.9,-9.4,0.19,-0.85,0.66,n,1715783013002.0
1240,13.79,-370.79,-19.17,0.32,-0.82,0.62,n,1715783013002.0
1252,18.13,-366.52,-19.84,0.38,-0.74,0.63,n,1715783013002.0
1264,24.78,-354.49,-19.1,0.51,-0.74,0.58,n,1715783013051.0
1276,31.07,-320.31,-15.87,0.58,-0.72,0.49,n,1715783013051.0
1288,34.0,-274.66,-8.67,0.69,-0.65,0.48,n,1715783013051.0
1300,28.26,-218.32,1.34,0.69,-0.62,0.48,n,1715783013051.0
1312,22.89,-167.85,16.36,0.55,-0.64,0.45,n,1715783013096.0
1325,20.39,-131.84,26.43,0.46,-0.58,0.43,n,1715783013097.0
1337,12.21,-99.24,34.24,0.49,-0.62,0.41,n,1715783013097.0
1349,3.36,-62.44,26.12,0.49,-0.63,0.42,n,1715783013097.0
1361,-2.5,-32.53,26.49,0.34,-0.65,0.44,n,1715783013156.0
1373,-3.05,-18.74,27.1,0.4,-0.68,0.48,n,1715783013156.0
1385,-8.73,-3.85,23.62,0.33,-0.63,0.38,n,1715783013156.0
1397,-15.75,2.26,19.96,0.37,-0.68,0.39,n,1715783013157.0
1409,-18.68,16.36,20.02,0.53,-0.65,0.34,n,1715783013157.0
1421,-24.41,44.56,18.92,0.56,-0.69,0.33,n,1715783013206.0
1433,-25.51,96.98,26.49,0.57,-0.72,0.36,n,1715783013206.0
1445,-29.48,173.28,33.63,0.53,-0.69,0.37,n,1715783013206.0
1457,-37.41,281.8,37.54,0.54,-0.71,0.37,n,1715783013207.0
1469,-43.88,408.87,25.33,0.65,-0.82,0.49,n,1715783013262.0
1481,-41.93,530.33,24.84,0.51,-0.86,0.52,n,1715783013262.0
1493,-35.03,593.38,50.11,0.34,-0.95,0.7,n,1715783013262.0
1505,-12.57,640.81,47.18,0.37,-1.12,0.75,n,1715783013262.0
1517,14.22,638.31,31.98,0.03,-1.16,0.85,n,1715783013579.0
1529,33.26,582.52,7.69,-0.03,-1.0,0.85,n,1715783013579.0
1541,30.46,476.2,-5.55,-0.33,-0.93,0.77,n,1715783013579.0
1553,19.1,335.82,-1.71,-0.78,-0.98,0.69,n,1715783013579.0
1565,18.86,190.49,8.42,-0.9,-0.94,0.59,n,1715783013579.0
1577,19.04,73.79,4.09,-0.81,-0.92,0.59,n,1715783013579.0
1589,23.07,-5.43,-5.13,-0.52,-0.81,0.57,n,1715783013579.0
1601,18.68,-55.73,-9.4,-0.45,-0.81,0.52,n,1715783013579.0
1613,17.76,-95.95,-6.71,-0.39,-0.8,0.49,n,1715783013579.0
1625,19.17,-139.95,-8.0,-0.44,-0.74,0.47,n,1715783013579.0
1637,15.87,-199.77,-9.34,-0.57,-0.71,0.46,n,1715783013579.0
1649,5.07,-275.7,-12.63,-0.55,-0.76,0.46,n,1715783013579.0
1661,4.09,-345.52,-16.78,-0.43,-0.81,0.43,n,1715783013579.0
1673,6.53,-408.14,-20.26,-0.16,-0.79,0.48,n,1715783013579.0
1685,8.36,-435.67,-26.92,0.06,-0.8,0.49,n,1715783013579.0
1697,10.19,-445.92,-35.46,0.29,-0.81,0.58,n,1715783013579.0
1709,17.52,-450.13,-40.83,0.43,-0.8,0.58,n,1715783013579.0
1721,28.38,-448.3,-41.02,0.65,-0.76,0.52,n,1715783013579.0
1733,37.54,-417.24,-27.4,0.86,-0.75,0.53,n,1715783013579.0
1745,43.52,-353.76,-21.24,0.83,-0.71,0.52,n,1715783013579.0
1757,43.09,-293.88,-7.02,0.78,-0.69,0.56,n,1715783013579.0
1769,40.1,-221.92,12.15,0.81,-0.72,0.61,n,1715783013579.0
1781,33.02,-157.84,27.77,0.65,-0.69,0.63,n,1715783013579.0
1793,25.15,-102.05,36.8,0.54,-0.65,0.56,n,1715783013579.0
1805,16.72,-65.49,26.37,0.33,-0.58,0.43,n,1715783013579.0
1817,3.05,-50.84,26.31,0.36,-0.58,0.38,n,1715783013579.0
1829,-7.63,-42.54,25.45,0.28,-0.63,0.33,n,1715783013579.0
1841,-15.63,-43.7,26.25,0.39,-0.61,0.31,n,1715783013885.0
1853,-17.64,-41.56,21.73,0.36,-0.64,0.3,n,1715783013885.0
1865,-20.63,-36.8,22.22,0.35,-0.65,0.3,n,1715783013885.0
1877,-21.36,-33.63,22.46,0.45,-0.61,0.29,n,1715783013885.0
1889,-27.28,-8.24,18.55,0.45,-0.63,0.31,n,1715783013885.0
1901,-29.79,19.29,17.27,0.53,-0.65,0.34,n,1715783013885.0
1913,-34.06,70.74,23.13,0.52,-0.66,0.35,n,1715783013885.0
1925,-39.18,146.3,26.37,0.51,-0.61,0.44,n,1715783013885.0
1937,-49.74,244.38,24.11,0.66,-0.64,0.51,n,1715783013886.0
1950,-59.33,377.38,17.4,0.67,-0.75,0.49,n,1715783013886.0
1962,-60.49,505.92,17.52,0.55,-0.85,0.62,n,1715783013886.0
1974,-55.3,578.98,42.36,0.2,-1.0,0.66,n,1715783013886.0
1986,-27.1,609.31,44.62,0.58,-1.17,0.83,n,1715783013886.0
1998,11.17,610.84,25.33,0.56,-1.23,0.86,n,1715783013886.0
2010,28.81,570.62,9.09,0.06,-1.01,0.67,n,1715783013886.0
2022,9.16,456.97,16.72,-0.74,-1.09,0.66,n,1715783013886.0
2034,15.32,284.06,26.37,-0.95,-1.1,0.59,n,1715783013886.0
2046,21.55,133.06,17.64,-0.88,-0.99,0.54,n,1715783013886.0
2058,28.5,12.57,6.84,-0.72,-0.95,0.56,n,1715783013886.0
2070,33.39,-69.15,2.5,-0.46,-0.93,0.61,n,1715783013886.0
2094,30.33,-173.28,-1.95,-0.32,-0.89,0.66,n,1715783013886.0
2106,28.14,-219.85,-5.98,-0.28,-0.9,0.62,n,1715783013886.0
2118,27.71,-264.71,-9.64,-0.15,-0.88,0.59,n,1715783013886.0
2130,28.81,-288.7,-13.37,-0.07,-0.87,0.61,n,1715783013886.0
2142,25.7,-302.06,-11.41,-0.02,-0.84,0.63,n,1715783013886.0
2157,17.76,-307.86,-5.0,0.08,-0.8,0.7,n,1715783014192.0
2169,17.82,-308.47,2.87,0.2,-0.79,0.73,n,1715783014192.0
2181,17.7,-296.57,3.17,0.28,-0.79,0.67,n,1715783014192.0
2193,17.94,-286.74,0.0,0.21,-0.8,0.6,n,1715783014192.0
2205,26.43,-278.93,3.3,0.24,-0.65,0.41,n,1715783014192.0
2217,26.67,-262.39,2.08,0.22,-0.57,0.36,n,1715783014192.0
2229,19.17,-257.81,0.79,0.26,-0.56,0.43,n,1715783014192.0
2241,17.88,-246.03,5.62,0.3,-0.58,0.41,n,1715783014192.0
2253,17.82,-229.92,5.92,0.53,-0.59,0.42,n,1715783014192.0
2265,16.24,-198.43,14.16,0.58,-0.57,0.42,n,1715783014192.0
2277,12.51,-154.05,28.26,0.65,-0.56,0.42,n,1715783014193.0
2289,9.64,-106.32,35.83,0.64,-0.54,0.43,n,1715783014193.0
2301,5.25,-67.87,40.22,0.6,-0.54,0.46,n,1715783014193.0
2313,0.98,-36.44,40.77,0.56,-0.56,0.49,n,1715783014193.0
2325,-1.16,-13.24,44.07,0.49,-0.55,0.43,n,1715783014193.0
2337,-4.21,5.37,44.86,0.46,-0.53,0.43,n,1715783014193.0
2349,-8.61,31.49,41.93,0.5,-0.5,0.41,n,1715783014193.0
2361,-19.53,75.13,42.05,0.51,-0.6,0.48,n,1715783014193.0
2373,-16.3,150.21,46.14,0.52,-0.7,0.57,n,1715783014193.0
2385,-12.94,267.58,52.12,0.71,-0.72,0.59,n,1715783014193.0
2409,-14.28,538.09,50.54,0.45,-0.73,0.7,n,1715783014193.0
2421,-26.06,619.81,69.89,0.34,-0.8,0.69,n,1715783014193.0
2433,-22.71,670.65,67.99,0.34,-1.16,0.7,n,1715783014193.0
2446,21.12,667.66,53.77,0.32,-1.21,0.77,n,1715783014193.0
2458,34.06,607.73,29.97,-0.41,-1.15,0.84,n,1715783014273.0
2470,24.78,439.03,26.12,-1.18,-1.04,0.92,n,1715783014273.0
2482,18.25,233.89,12.82,-1.09,-1.05,0.83,n,1715783014274.0
2494,17.82,68.12,-2.14,-0.74,-0.87,0.59,n,1715783014274.0
2506,14.59,-31.74,-11.35,-0.41,-0.87,0.46,n,1715783014274.0
2518,8.42,-79.35,-6.71,-0.39,-0.71,0.23,n,1715783014274.0
2530,-0.61,-108.52,-3.3,-0.28,-0.7,0.13,n,1715783014274.0
2542,-7.51,-141.11,0.98,-0.26,-0.64,0.17,n,1715783014321.0
2554,-18.43,-171.45,4.94,-0.25,-0.66,0.28,n,1715783014321.0
2566,-30.52,-203.86,11.9,-0.32,-0.7,0.41,n,1715783014322.0
2578,-42.54,-248.6,22.58,-0.37,-0.8,0.5,n,1715783014322.0
2590,-47.73,-298.58,26.49,-0.36,-0.87,0.62,n,1715783014374.0
2602,-44.13,-344.97,27.71,-0.29,-0.91,0.64,n,1715783014374.0
2614,-35.28,-366.09,25.21,-0.27,-0.9,0.67,n,1715783014374.0
2626,-18.07,-380.74,12.45,-0.15,-0.85,0.68,n,1715783014374.0
2638,-6.84,-398.07,-1.65,0.03,-0.8,0.62,n,1715783014500.0
2650,4.58,-422.18,-8.18,0.32,-0.75,0.51,n,1715783014500.0
2662,7.81,-453.55,-13.85,0.57,-0.8,0.47,n,1715783014501.0
2674,18.92,-455.44,-13.67,0.64,-0.78,0.39,n,1715783014501.0
2686,31.74,-429.14,3.97,0.65,-0.79,0.5,n,1715783014501.0
2698,32.47,-307.56,46.08,0.74,-0.74,0.57,n,1715783014501.0
2710,18.74,-204.22,62.68,0.68,-0.75,0.59,n,1715783014501.0
2722,15.44,-113.1,52.55,0.62,-0.65,0.41,n,1715783014501.0
2734,-3.05,-46.33,50.23,0.55,-0.63,0.31,n,1715783014501.0
2746,-19.29,0.61,48.58,0.43,-0.64,0.25,n,1715783014501.0
2758,-32.84,29.17,47.55,0.29,-0.69,0.2,n,1715783014501.0
2772,-40.65,40.47,46.94,0.34,-0.74,0.31,n,1715783014592.0
2784,-46.69,66.53,50.11,0.41,-0.74,0.4,n,1715783014592.0
2796,-55.05,123.47,52.92,0.47,-0.71,0.45,n,1715783014592.0
2808,-65.25,207.34,44.56,0.52,-0.73,0.48,n,1715783014592.0
2820,-74.04,301.09,35.95,0.55,-0.84,0.57,n,1715783014592.0
2832,-69.52,390.69,42.79,0.44,-0.91,0.61,n,1715783014592.0
2844,-60.0,450.62,49.32,0.42,-1.05,0.69,n,1715783014592.0
2856,-35.1,466.25,56.7,0.14,-1.05,0.73,n,1715783014636.0
2868,-25.88,448.3,47.97,0.08,-0.97,0.74,n,1715783014636.0
2880,-27.1,390.69,36.62,-0.19,-1.05,0.68,n,1715783014636.0
2892,-24.41,310.3,36.8,-0.54,-1.09,0.6,n,1715783014636.0
2904,-17.09,205.14,41.93,-0.78,-1.1,0.52,n,1715783014691.0
2916,-5.92,103.15,39.73,-0.76,-1.0,0.39,n,1715783014691.0
2928,-1.04,15.01,34.3,-0.59,-0.86,0.26,n,1715783014691.0
2940,-4.76,-54.26,27.83,-0.4,-0.83,0.16,n,1715783014691.0
2952,-11.29,-100.28,26.37,-0.29,-0.8,0.13,n,1715783014808.0
2964,-20.32,-141.3,29.48,-0.35,-0.84,0.15,n,1715783014808.0
2976,-23.25,-184.02,36.25,-0.47,-0.88,0.25,n,1715783014808.0
2988,-22.83,-215.76,42.42,-0.56,-0.89,0.34,n,1715783014808.0
3000,-19.59,-254.46,41.56,-0.49,-0.84,0.41,n,1715783014808.0
3012,-22.22,-298.83,30.21,-0.37,-0.86,0.44,n,1715783014808.0
3024,-23.8,-346.07,25.76,-0.2,-0.88,0.43,n,1715783014808.0
3036,-17.03,-391.54,12.51,-0.06,-0.82,0.36,n,1715783014808.0
3048,-7.51,-430.66,4.21,0.07,-0.84,0.36,n,1715783014808.0
3060,4.88,-452.27,3.3,0.17,-0.87,0.41,n,1715783014808.0
3072,19.47,-447.94,5.98,0.12,-0.86,0.48,n,1715783014894.0
3084,34.73,-429.44,14.1,0.22,-0.86,0.45,n,1715783014894.0
3096,39.55,-394.96,6.41,0.42,-0.91,0.46,n,1715783014894.0
3108,45.35,-325.56,4.39,0.76,-0.89,0.48,n,1715783014894.0
