timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,-14.16,-58.96,28.93,0.54,-0.57,0.55,n,1715782347266.0
14,-18.49,-63.29,31.92,0.52,-0.6,0.57,n,1715782347347.0
26,-20.51,-68.24,31.74,0.56,-0.64,0.58,n,1715782347347.0
38,-21.0,-68.79,32.41,0.6,-0.65,0.58,n,1715782347347.0
50,-18.25,-66.65,32.23,0.65,-0.66,0.58,n,1715782347347.0
62,-16.42,-61.83,31.74,0.68,-0.67,0.57,n,1715782347347.0
74,-14.34,-55.05,28.69,0.68,-0.67,0.56,n,1715782347347.0
86,-10.31,-46.14,26.25,0.7,-0.65,0.54,n,1715782347569.0
98,-8.54,-34.06,26.25,0.69,-0.64,0.52,n,1715782347569.0
110,-7.14,-23.93,24.05,0.62,-0.63,0.51,n,1715782347569.0
122,-4.27,-21.42,20.69,0.54,-0.62,0.5,n,1715782347570.0
134,-1.59,-20.26,18.13,0.53,-0.62,0.5,n,1715782347570.0
146,-0.85,-16.17,16.11,0.54,-0.61,0.49,n,1715782347570.0
158,-1.1,-9.52,14.53,0.55,-0.6,0.48,n,1715782347570.0
170,-0.55,0.37,12.33,0.59,-0.59,0.46,n,1715782347570.0
182,-0.98,15.99,9.77,0.63,-0.6,0.44,n,1715782347570.0
194,-1.04,40.89,10.5,0.71,-0.6,0.41,n,1715782347570.0
206,-3.66,82.46,13.92,0.81,-0.58,0.42,n,1715782347570.0
218,-8.18,140.26,18.55,0.85,-0.55,0.42,n,1715782347570.0
230,-17.15,217.9,19.59,0.78,-0.6,0.44,n,1715782347570.0
242,-20.81,296.02,14.95,0.57,-0.67,0.46,n,1715782347570.0
254,-15.01,358.22,1.95,0.37,-0.71,0.61,n,1715782347570.0
266,-8.3,378.91,-9.22,0.23,-0.67,0.78,n,1715782347570.0
278,-12.27,370.79,-16.3,0.17,-0.65,0.9,n,1715782347570.0
290,-31.98,376.22,-19.29,0.33,-0.7,1.0,n,1715782347570.0
302,-32.47,387.39,-18.49,0.5,-0.75,0.94,n,1715782347570.0
316,-10.07,376.71,-22.58,0.49,-0.64,0.79,n,1715782347876.0
328,-11.9,352.48,-41.99,0.34,-0.6,0.66,n,1715782347876.0
340,-20.26,302.25,-17.82,-0.13,-0.85,0.57,n,1715782347876.0
352,-1.65,217.77,-9.58,-0.35,-0.87,0.61,n,1715782347876.0
364,16.85,134.28,-21.91,-0.25,-0.67,0.67,n,1715782347876.0
376,13.98,75.01,-17.03,-0.1,-0.62,0.73,n,1715782347876.0
388,4.15,30.94,-7.14,-0.15,-0.74,0.8,n,1715782347877.0
400,5.07,-10.5,-2.44,-0.15,-0.77,0.87,n,1715782347877.0
412,3.54,-49.32,-0.18,-0.09,-0.74,0.89,n,1715782347877.0
424,-0.43,-80.63,5.13,-0.06,-0.74,0.9,n,1715782347877.0
436,-2.69,-102.48,9.16,-0.02,-0.77,0.94,n,1715782347877.0
448,-0.37,-120.06,10.8,-0.01,-0.78,0.96,n,1715782347877.0
460,0.31,-136.05,12.02,0.06,-0.78,0.98,n,1715782347877.0
472,3.54,-146.79,15.5,0.11,-0.8,0.97,n,1715782347877.0
484,7.69,-157.59,19.53,0.13,-0.8,0.9,n,1715782347877.0
496,16.11,-177.31,20.81,0.09,-0.75,0.83,n,1715782347877.0
508,22.16,-209.53,19.96,0.09,-0.68,0.77,n,1715782347877.0
520,26.43,-236.88,12.33,0.17,-0.64,0.74,n,1715782347877.0
532,23.68,-254.58,12.21,0.34,-0.62,0.74,n,1715782347877.0
544,20.87,-245.36,9.09,0.41,-0.62,0.74,n,1715782347877.0
568,19.65,-199.34,13.43,0.49,-0.55,0.6,n,1715782347877.0
580,16.3,-188.11,12.08,0.37,-0.55,0.54,n,1715782347877.0
592,14.34,-203.19,8.48,0.29,-0.54,0.47,n,1715782347877.0
604,14.83,-211.79,1.46,0.34,-0.57,0.5,n,1715782347877.0
616,16.48,-221.19,0.06,0.47,-0.6,0.52,n,1715782347970.0
628,17.88,-207.58,5.98,0.66,-0.62,0.58,n,1715782347970.0
640,18.19,-184.57,9.83,0.73,-0.62,0.58,n,1715782347970.0
652,18.62,-151.79,11.66,0.75,-0.59,0.57,n,1715782347970.0
664,16.11,-116.94,16.42,0.73,-0.54,0.56,n,1715782347970.0
676,8.54,-86.18,17.64,0.69,-0.5,0.48,n,1715782347970.0
688,0.98,-59.57,16.6,0.65,-0.51,0.47,n,1715782347970.0
700,-1.28,-35.52,16.05,0.59,-0.54,0.49,n,1715782348198.0
713,-3.85,-14.22,18.55,0.53,-0.55,0.5,n,1715782348198.0
725,-5.49,-1.65,17.15,0.44,-0.51,0.46,n,1715782348198.0
