timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-0.92,19.84,8.67,0.54,-0.71,0.38,n,1715782607465.0
14.0,-1.22,51.03,9.28,0.57,-0.69,0.34,n,1715782607771.0
26.0,-2.75,81.67,12.63,0.6,-0.67,0.34,n,1715782607771.0
38.0,-7.2,126.28,19.59,0.61,-0.65,0.34,n,1715782607771.0
50.0,-15.38,185.61,25.57,0.58,-0.63,0.34,n,1715782607771.0
62.0,-25.21,274.9,17.94,0.49,-0.68,0.44,n,1715782607771.0
74.0,-24.9,381.29,1.65,0.46,-0.73,0.57,n,1715782607771.0
86.0,-29.17,497.5,-6.65,0.42,-0.77,0.67,n,1715782607771.0
98.0,-26.86,578.67,-2.08,0.61,-0.7,0.68,n,1715782607772.0
110.0,-28.63,647.16,-0.55,0.6,-0.7,0.59,n,1715782607772.0
122.0,-10.44,657.59,-9.7,0.46,-0.77,0.62,n,1715782607772.0
134.0,10.86,627.01,-28.32,0.44,-0.68,0.59,n,1715782607772.0
146.0,-16.97,536.32,-34.97,-0.43,-1.12,0.57,n,1715782607772.0
158.0,-6.23,373.47,-22.4,-0.84,-1.29,0.66,n,1715782607772.0
170.0,16.11,219.91,0.18,-0.7,-0.86,0.57,n,1715782607772.0
182.0,12.76,110.05,8.24,-0.73,-0.86,0.59,n,1715782607772.0
194.0,14.53,16.54,6.9,-0.52,-0.88,0.64,n,1715782607772.0
206.0,16.42,-47.73,4.76,-0.33,-0.79,0.69,n,1715782607772.0
218.0,4.58,-87.83,8.3,-0.21,-0.8,0.75,n,1715782607772.0
230.0,-6.53,-118.47,13.98,-0.16,-0.86,0.83,n,1715782607772.0
242.0,-16.42,-156.01,23.8,-0.21,-0.9,0.9,n,1715782607772.0
266.0,-30.33,-247.01,42.48,-0.34,-0.97,0.71,n,1715782607772.0
278.0,-30.76,-294.19,42.42,-0.31,-0.97,0.61,n,1715782607772.0
290.0,-29.66,-337.83,40.1,-0.3,-0.94,0.53,n,1715782607772.0
302.0,-24.72,-382.2,34.55,-0.17,-0.83,0.5,n,1715782607772.0
316.0,-26.31,-389.53,33.45,0.06,-0.77,0.51,n,1715782608077.0
328.0,-32.59,-388.24,37.84,0.16,-0.76,0.49,n,1715782608077.0
340.0,-31.31,-383.91,31.01,0.21,-0.76,0.48,n,1715782608077.0
352.0,-28.44,-375.92,25.82,0.3,-0.75,0.46,n,1715782608077.0
364.0,-21.3,-365.78,19.53,0.4,-0.72,0.49,n,1715782608077.0
376.0,-18.25,-332.95,15.81,0.51,-0.69,0.42,n,1715782608077.0
388.0,-15.32,-296.75,13.92,0.54,-0.68,0.45,n,1715782608077.0
400.0,-12.15,-250.31,13.92,0.52,-0.67,0.46,n,1715782608077.0
412.0,-9.4,-214.9,15.93,0.46,-0.66,0.46,n,1715782608077.0
424.0,-9.64,-198.3,10.68,0.39,-0.68,0.42,n,1715782608077.0
436.0,-8.36,-186.22,6.41,0.38,-0.69,0.38,n,1715782608077.0
448.0,-7.69,-170.72,7.45,0.47,-0.73,0.37,n,1715782608078.0
460.0,-5.68,-145.2,9.4,0.54,-0.76,0.34,n,1715782608078.0
472.0,-3.17,-116.7,12.7,0.5,-0.75,0.33,n,1715782608078.0
484.0,-2.56,-90.27,11.66,0.49,-0.72,0.32,n,1715782608078.0
496.0,-5.19,-62.93,12.39,0.43,-0.74,0.36,n,1715782608078.0
508.0,-6.41,-41.08,12.76,0.4,-0.78,0.34,n,1715782608078.0
520.0,-10.8,-20.02,15.01,0.31,-0.76,0.31,n,1715782608078.0
532.0,-14.77,10.8,10.8,0.51,-0.74,0.33,n,1715782608078.0
544.0,-21.24,76.84,17.09,0.57,-0.78,0.37,n,1715782608078.0
568.0,-39.18,256.29,17.27,0.59,-0.83,0.37,n,1715782608078.0
580.0,-44.19,389.65,0.24,0.78,-0.94,0.51,n,1715782608078.0
592.0,-38.39,549.68,-22.83,0.93,-0.98,0.65,n,1715782608078.0
604.0,-29.48,681.88,-5.68,1.17,-0.96,0.46,n,1715782608078.0
616.0,-15.44,776.0,36.87,0.79,-0.99,0.38,n,1715782608174.0
628.0,5.13,785.16,33.81,0.46,-1.04,0.35,n,1715782608174.0
640.0,24.35,703.67,6.35,-0.21,-1.02,0.11,n,1715782608174.0
652.0,26.0,476.26,-26.49,-1.26,-0.87,0.18,n,1715782608174.0
664.0,-1.65,210.82,-22.03,-1.53,-0.99,0.25,n,1715782608174.0
676.0,-1.28,-11.54,-4.7,-0.9,-1.13,0.38,n,1715782608174.0
688.0,22.77,-106.81,-4.39,-0.27,-0.93,0.5,n,1715782608174.0
700.0,21.36,-113.95,-1.95,0.13,-0.76,0.65,n,1715782608174.0
712.0,9.7,-83.31,4.39,0.13,-0.8,0.69,n,1715782608277.0
724.0,-1.1,-73.97,10.62,-0.04,-0.87,0.67,n,1715782608277.0
736.0,-5.62,-97.47,16.3,-0.1,-0.86,0.67,n,1715782608277.0
748.0,-9.77,-141.3,16.78,-0.17,-0.89,0.65,n,1715782608277.0
760.0,-11.66,-186.95,18.62,-0.23,-0.92,0.65,n,1715782608277.0
772.0,-11.78,-224.98,22.89,-0.23,-0.91,0.68,n,1715782608277.0
784.0,-10.19,-264.71,14.53,-0.35,-0.91,0.61,n,1715782608277.0
796.0,-5.13,-315.92,8.54,-0.29,-0.9,0.6,n,1715782608277.0
808.0,-4.58,-361.21,-7.93,-0.04,-0.89,0.49,n,1715782608277.0
820.0,-1.04,-412.41,-18.55,0.07,-0.85,0.4,n,1715782608320.0
832.0,7.32,-442.99,-22.16,0.2,-0.78,0.32,n,1715782608320.0
844.0,15.08,-456.67,-18.68,0.38,-0.72,0.28,n,1715782608320.0
856.0,18.74,-431.15,-11.41,0.65,-0.67,0.3,n,1715782608379.0
870.0,17.82,-382.32,-3.91,0.71,-0.67,0.32,n,1715782608379.0
