timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
0.0,-1.16,-51.45,16.72,-0.35,-0.0,0.93,n,1715783976347.0
14.0,0.79,-62.68,17.76,-0.36,-0.04,0.94,n,1715783976441.0
26.0,-0.55,-73.3,18.49,-0.33,-0.03,0.95,n,1715783976442.0
38.0,-0.12,-76.72,19.23,-0.28,-0.03,0.96,n,1715783976442.0
50.0,-2.38,-73.85,18.25,-0.27,-0.04,0.96,n,1715783976442.0
62.0,-6.9,-71.9,17.82,-0.27,-0.05,0.96,n,1715783976442.0
74.0,-10.07,-74.4,15.87,-0.28,-0.07,0.96,n,1715783976442.0
86.0,-13.49,-77.03,14.22,-0.26,-0.08,0.96,n,1715783976442.0
98.0,-17.21,-68.36,12.15,-0.18,-0.09,0.96,n,1715783976544.0
110.0,-19.29,-47.55,10.19,-0.18,-0.07,0.95,n,1715783976545.0
122.0,-19.78,-19.59,8.3,-0.2,-0.06,0.99,n,1715783976545.0
134.0,-22.09,19.29,4.88,-0.2,-0.02,1.03,n,1715783976545.0
146.0,-30.4,72.08,-2.69,-0.11,-0.01,1.11,n,1715783976545.0
158.0,-41.26,141.48,-13.73,-0.01,0.01,1.09,n,1715783976545.0
170.0,-45.1,230.71,-21.97,0.09,-0.02,1.09,n,1715783976545.0
182.0,-46.14,345.4,-20.81,0.26,-0.05,1.06,n,1715783976545.0
194.0,-43.95,469.48,-18.86,0.28,-0.04,0.97,n,1715783976592.0
208.0,-48.77,577.27,-18.31,0.17,-0.11,0.84,n,1715783976592.0
220.0,-56.09,645.94,-11.96,-0.01,-0.19,0.71,n,1715783976592.0
232.0,-67.5,669.13,-5.19,-0.39,-0.22,0.52,n,1715783976593.0
244.0,-77.15,635.07,1.89,-0.78,-0.28,0.34,n,1715783976593.0
256.0,-84.9,547.85,5.43,-1.2,-0.31,0.13,n,1715783976645.0
268.0,-76.78,407.23,9.89,-1.53,-0.36,0.01,n,1715783976645.0
280.0,-52.25,235.78,12.51,-1.9,-0.36,-0.08,n,1715783976645.0
292.0,-23.68,34.12,18.68,-2.06,-0.31,0.0,n,1715783976645.0
304.0,2.75,-164.73,12.02,-1.95,-0.12,0.15,n,1715783976751.0
316.0,12.76,-340.21,-2.69,-1.53,0.01,0.24,n,1715783976751.0
328.0,13.79,-457.82,-22.89,-1.1,-0.0,0.31,n,1715783976751.0
340.0,12.57,-518.37,-36.56,-0.75,-0.05,0.41,n,1715783976751.0
352.0,17.09,-534.79,-41.26,-0.55,-0.12,0.54,n,1715783976751.0
364.0,29.11,-521.61,-40.22,-0.36,-0.12,0.7,n,1715783976751.0
376.0,37.05,-478.52,-26.86,-0.2,-0.07,0.88,n,1715783976751.0
388.0,37.78,-397.16,-10.19,-0.01,-0.01,1.09,n,1715783976751.0
400.0,33.87,-293.15,7.51,0.11,0.01,1.24,n,1715783976797.0
413.0,28.38,-131.47,19.35,-0.11,0.06,1.17,n,1715783976797.0
425.0,25.94,-63.35,18.86,-0.35,0.03,1.05,n,1715783976797.0
437.0,30.52,-36.32,11.29,-0.45,-0.04,0.92,n,1715783976797.0
449.0,34.36,-39.18,6.71,-0.55,-0.04,0.85,n,1715783976797.0
461.0,30.52,-61.52,0.06,-0.51,-0.05,0.82,n,1715783976850.0
473.0,24.9,-80.26,-3.42,-0.36,-0.09,0.87,n,1715783976850.0
485.0,17.82,-75.74,0.24,-0.26,-0.05,0.87,n,1715783976850.0
497.0,1.34,-51.51,0.98,-0.26,-0.02,0.85,n,1715783976850.0
509.0,-9.58,-17.82,-1.1,-0.11,-0.16,0.89,n,1715783976949.0
521.0,-2.44,45.59,4.82,-0.03,-0.12,0.9,n,1715783976950.0
533.0,-8.61,117.55,5.98,-0.16,-0.07,0.9,n,1715783976950.0
545.0,-18.07,173.77,11.72,-0.22,-0.12,0.88,n,1715783976950.0
557.0,-23.01,221.07,14.65,-0.3,-0.15,0.88,n,1715783976998.0
571.0,-23.38,273.13,18.01,-0.27,-0.14,0.85,n,1715783976998.0
583.0,-26.12,336.91,17.94,-0.29,-0.16,0.88,n,1715783976998.0
595.0,-25.27,391.36,15.93,-0.34,-0.18,0.86,n,1715783976998.0
607.0,-29.85,419.37,11.84,-0.51,-0.17,0.79,n,1715783976998.0
620.0,-36.5,386.47,11.78,-0.96,-0.15,0.67,n,1715783976998.0
632.0,-50.6,285.16,7.87,-1.47,-0.21,0.55,n,1715783976998.0
644.0,-51.45,112.85,0.92,-1.76,-0.24,0.48,n,1715783976998.0
656.0,-35.83,-54.69,-4.88,-1.6,-0.21,0.39,n,1715783977263.0
668.0,-11.35,-191.77,-9.34,-1.16,-0.17,0.34,n,1715783977264.0
680.0,13.0,-275.39,-8.36,-0.83,-0.15,0.45,n,1715783977264.0
692.0,30.09,-320.01,-10.07,-0.67,-0.03,0.62,n,1715783977264.0
704.0,30.64,-338.75,-10.01,-0.51,0.02,0.83,n,1715783977264.0
716.0,20.26,-326.66,-6.23,-0.43,-0.02,1.02,n,1715783977264.0
728.0,13.43,-294.43,-0.12,-0.37,-0.05,1.17,n,1715783977264.0
740.0,9.64,-244.02,5.8,-0.34,-0.07,1.18,n,1715783977264.0
752.0,8.48,-185.61,8.3,-0.28,-0.08,1.12,n,1715783977264.0
764.0,8.54,-121.09,7.39,-0.21,-0.07,1.01,n,1715783977264.0
776.0,6.41,-58.04,0.18,-0.14,-0.03,0.93,n,1715783977264.0
788.0,1.89,-6.23,-9.22,-0.14,-0.04,0.92,n,1715783977264.0
800.0,-2.5,35.16,-12.94,-0.24,-0.12,0.93,n,1715783977264.0
812.0,-13.06,74.83,-6.16,-0.21,-0.13,0.88,n,1715783977264.0
824.0,-24.41,138.98,0.43,-0.11,-0.15,0.87,n,1715783977265.0
836.0,-26.79,236.88,11.35,0.02,-0.18,0.81,n,1715783977265.0
848.0,-26.37,351.99,16.54,0.02,-0.19,0.68,n,1715783977265.0
860.0,-25.02,460.51,18.07,-0.02,-0.21,0.59,n,1715783977265.0
872.0,-26.61,546.08,17.15,-0.13,-0.21,0.48,n,1715783977265.0
884.0,-38.02,590.58,22.95,-0.44,-0.2,0.38,n,1715783977265.0
908.0,-56.46,508.3,25.51,-1.38,-0.26,0.13,n,1715783977265.0
920.0,-53.71,370.36,18.55,-1.86,-0.29,0.06,n,1715783977309.0
932.0,-37.48,182.13,9.22,-2.14,-0.31,0.08,n,1715783977309.0
944.0,-12.08,-24.41,4.7,-2.06,-0.25,0.07,n,1715783977309.0
956.0,10.68,-213.13,4.64,-1.76,-0.15,0.07,n,1715783977309.0
968.0,22.71,-361.02,0.73,-1.47,-0.07,0.08,n,1715783977362.0
980.0,31.37,-477.23,-7.93,-1.12,-0.04,0.2,n,1715783977362.0
992.0,34.55,-548.28,-17.94,-0.82,-0.04,0.35,n,1715783977362.0
1004.0,31.68,-576.6,-26.55,-0.65,-0.06,0.55,n,1715783977362.0
1016.0,32.04,-567.2,-31.92,-0.46,-0.08,0.77,n,1715783977570.0
1029.0,29.05,-514.95,-27.89,-0.28,-0.07,0.95,n,1715783977571.0
1041.0,22.28,-419.37,-19.29,0.02,-0.05,1.05,n,1715783977571.0
1053.0,14.22,-300.9,-9.22,0.24,-0.06,1.06,n,1715783977571.0
1065.0,9.7,-159.97,0.24,0.23,-0.07,1.05,n,1715783977571.0
1077.0,11.41,-28.56,4.88,0.06,-0.05,1.0,n,1715783977571.0
1089.0,11.78,54.87,8.36,-0.28,-0.03,0.86,n,1715783977571.0
1101.0,-1.28,80.26,7.39,-0.67,-0.06,0.82,n,1715783977571.0
1113.0,-13.18,67.08,1.4,-0.6,-0.21,0.82,n,1715783977571.0
1125.0,-10.01,87.34,3.97,-0.19,-0.21,0.81,n,1715783977571.0
1137.0,-5.31,179.26,11.05,0.11,-0.22,0.81,n,1715783977571.0
1149.0,-6.77,318.3,19.9,0.21,-0.2,0.75,n,1715783977571.0
1161.0,-12.33,473.27,27.4,0.23,-0.22,0.66,n,1715783977571.0
1173.0,-15.56,608.89,33.39,0.01,-0.2,0.47,n,1715783977571.0
1185.0,-28.56,683.84,34.79,-0.45,-0.15,0.26,n,1715783977571.0
1197.0,-45.9,675.96,27.1,-0.92,-0.2,0.11,n,1715783977571.0
1209.0,-48.95,603.21,23.56,-1.34,-0.24,0.0,n,1715783977571.0
1221.0,-48.71,467.9,17.58,-1.76,-0.24,-0.09,n,1715783977571.0
1235.0,-26.12,181.09,10.86,-2.21,-0.28,-0.14,n,1715783977677.0
1247.0,4.64,-26.86,4.33,-2.16,-0.24,-0.09,n,1715783977677.0
1259.0,26.86,-216.0,-1.1,-1.85,-0.12,-0.06,n,1715783977677.0
1271.0,37.96,-369.69,-7.45,-1.55,-0.03,-0.04,n,1715783977677.0
1283.0,37.35,-492.92,-15.87,-1.27,0.01,0.02,n,1715783977880.0
1295.0,32.47,-576.54,-21.06,-0.96,-0.04,0.11,n,1715783977880.0
1307.0,34.06,-613.1,-28.63,-0.71,-0.11,0.28,n,1715783977880.0
1319.0,41.93,-606.2,-35.4,-0.48,-0.1,0.5,n,1715783977880.0
1331.0,44.98,-556.27,-33.14,-0.2,-0.03,0.71,n,1715783977880.0
1343.0,36.62,-463.56,-22.83,0.09,-0.0,0.92,n,1715783977880.0
1355.0,22.4,-331.48,-6.9,0.31,-0.02,1.04,n,1715783977880.0
1367.0,16.36,-176.76,6.1,0.27,-0.06,1.1,n,1715783977880.0
1379.0,15.56,-32.59,10.62,-0.04,-0.05,1.08,n,1715783977880.0
1391.0,7.26,44.43,10.8,-0.41,0.01,0.94,n,1715783977880.0
1403.0,-5.86,59.39,4.88,-0.61,-0.1,0.87,n,1715783977880.0
1415.0,-14.95,53.77,4.94,-0.56,-0.16,0.78,n,1715783977880.0
1427.0,-17.64,63.54,0.55,-0.34,-0.21,0.81,n,1715783977880.0
