timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-43.4,60.06,-22.03,-0.41,0.04,0.85,n,1715783789878.0
14.0,-47.3,62.81,-17.58,-0.5,0.02,0.92,n,1715783789961.0
26.0,-43.95,58.04,-20.32,-0.53,0.01,0.93,n,1715783789961.0
38.0,-42.54,44.25,-16.72,-0.55,0.02,0.78,n,1715783789961.0
50.0,-43.88,20.14,-10.68,-0.63,-0.1,0.8,n,1715783789961.0
62.0,-23.68,-10.01,-6.84,-0.69,-0.06,0.85,n,1715783789961.0
74.0,-5.74,-36.56,1.53,-0.61,-0.0,0.88,n,1715783789961.0
86.0,3.97,-41.2,8.79,-0.61,-0.0,0.96,n,1715783790184.0
99.0,11.17,-33.75,9.46,-0.64,-0.01,1.04,n,1715783790184.0
111.0,14.04,-26.92,9.28,-0.6,0.02,1.04,n,1715783790184.0
123.0,11.9,-16.54,9.7,-0.56,0.02,1.04,n,1715783790184.0
135.0,8.85,-6.35,9.58,-0.56,0.02,1.0,n,1715783790184.0
147.0,8.3,-0.43,10.5,-0.56,-0.01,0.97,n,1715783790184.0
159.0,9.4,-3.36,13.37,-0.6,0.01,0.91,n,1715783790184.0
171.0,7.93,-15.69,12.76,-0.6,-0.0,0.89,n,1715783790184.0
183.0,4.94,-30.03,11.72,-0.55,-0.0,0.88,n,1715783790184.0
195.0,3.11,-35.46,12.76,-0.47,0.01,0.86,n,1715783790184.0
207.0,2.14,-32.53,14.1,-0.48,0.05,0.83,n,1715783790184.0
219.0,-0.31,-26.43,14.34,-0.51,0.04,0.86,n,1715783790184.0
231.0,-1.46,-19.96,12.88,-0.53,0.05,0.92,n,1715783790184.0
243.0,-7.81,-12.45,9.4,-0.52,0.07,0.89,n,1715783790184.0
255.0,-13.37,-5.19,5.31,-0.46,0.05,0.9,n,1715783790184.0
267.0,-13.85,4.82,4.09,-0.45,0.04,0.9,n,1715783790184.0
279.0,-16.36,15.44,4.76,-0.49,0.03,0.9,n,1715783790184.0
291.0,-17.58,18.01,4.46,-0.49,0.02,0.94,n,1715783790184.0
303.0,-18.07,18.74,6.29,-0.44,0.01,0.98,n,1715783790486.0
317.0,-20.81,29.17,5.62,-0.51,0.03,0.97,n,1715783790486.0
329.0,-29.17,34.85,4.58,-0.56,0.02,0.91,n,1715783790486.0
341.0,-37.96,40.41,0.67,-0.51,-0.03,0.96,n,1715783790486.0
353.0,-37.6,56.7,-2.2,-0.42,-0.05,0.97,n,1715783790486.0
365.0,-35.16,78.25,-2.5,-0.37,-0.07,0.91,n,1715783790486.0
377.0,-31.8,91.49,-3.97,-0.52,-0.06,0.84,n,1715783790486.0
389.0,-27.71,81.05,-4.52,-0.61,-0.08,0.75,n,1715783790486.0
401.0,-24.96,51.7,-1.71,-0.76,-0.1,0.76,n,1715783790486.0
413.0,-20.02,10.01,-1.22,-0.81,-0.1,0.73,n,1715783790486.0
425.0,-11.47,-33.26,1.65,-0.79,-0.11,0.74,n,1715783790486.0
437.0,-1.04,-63.11,4.7,-0.75,-0.09,0.88,n,1715783790486.0
449.0,0.92,-77.58,4.33,-0.72,-0.02,1.02,n,1715783790486.0
461.0,-7.63,-89.97,0.0,-0.75,0.0,1.07,n,1715783790486.0
