timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1.0,-44.07,84.53,-14.28,-0.46,-0.03,0.87,n,1715783848551.0
14.0,-38.39,94.85,-17.58,-0.43,0.01,0.91,n,1715783848854.0
26.0,-42.54,100.59,-15.69,-0.5,0.02,0.9,n,1715783848854.0
38.0,-47.67,85.27,-15.44,-0.62,-0.05,0.88,n,1715783848854.0
50.0,-44.31,52.73,-10.01,-0.68,-0.08,0.79,n,1715783848854.0
62.0,-34.85,13.0,-6.59,-0.72,-0.13,0.74,n,1715783848854.0
74.0,-17.46,-28.44,0.24,-0.75,-0.12,0.72,n,1715783848854.0
86.0,0.24,-58.29,7.57,-0.71,-0.09,0.85,n,1715783848854.0
98.0,8.48,-62.68,9.64,-0.62,-0.02,1.04,n,1715783848854.0
110.0,8.24,-48.28,10.31,-0.55,-0.04,1.09,n,1715783848854.0
122.0,7.51,-29.91,9.46,-0.55,-0.02,1.02,n,1715783848854.0
134.0,4.39,-17.88,10.38,-0.62,-0.02,0.99,n,1715783848854.0
146.0,1.65,-19.04,8.85,-0.63,-0.06,0.91,n,1715783848854.0
158.0,-1.71,-33.33,8.3,-0.62,-0.08,0.86,n,1715783848854.0
170.0,-2.44,-55.48,8.61,-0.6,-0.08,0.84,n,1715783848854.0
182.0,-0.98,-71.59,6.96,-0.51,-0.05,0.83,n,1715783848854.0
194.0,-2.2,-73.43,7.08,-0.42,-0.02,0.82,n,1715783848854.0
206.0,-4.03,-61.4,7.69,-0.39,-0.03,0.86,n,1715783848854.0
218.0,-2.08,-34.67,10.01,-0.44,0.03,0.99,n,1715783848854.0
230.0,-6.65,4.46,11.05,-0.55,0.07,0.9,n,1715783848854.0
242.0,-20.69,20.51,8.73,-0.53,-0.02,0.85,n,1715783848854.0
254.0,-24.9,20.02,4.03,-0.46,-0.07,0.83,n,1715783848854.0
266.0,-18.92,31.13,6.77,-0.47,-0.04,0.82,n,1715783848854.0
278.0,-18.13,48.1,9.83,-0.46,-0.05,0.87,n,1715783848854.0
290.0,-19.1,60.67,11.96,-0.41,-0.07,0.93,n,1715783848854.0
302.0,-18.13,86.12,14.59,-0.39,-0.06,0.96,n,1715783848854.0
316.0,-23.86,142.46,15.81,-0.38,-0.04,0.95,n,1715783849161.0
328.0,-31.68,178.83,13.24,-0.44,-0.07,0.93,n,1715783849161.0
340.0,-34.85,201.23,8.18,-0.58,-0.11,0.89,n,1715783849161.0
352.0,-34.73,189.45,2.32,-0.71,-0.12,0.81,n,1715783849161.0
364.0,-34.12,149.54,-2.38,-0.91,-0.13,0.73,n,1715783849161.0
376.0,-33.08,77.64,-3.78,-1.04,-0.14,0.66,n,1715783849161.0
388.0,-23.25,-8.36,-4.64,-1.1,-0.17,0.55,n,1715783849161.0
400.0,-5.55,-85.21,-2.56,-0.99,-0.16,0.63,n,1715783849161.0
412.0,13.12,-126.16,-2.81,-0.79,-0.11,0.72,n,1715783849161.0
424.0,21.67,-129.52,0.92,-0.65,-0.06,0.84,n,1715783849161.0
436.0,20.51,-115.6,2.14,-0.71,-0.03,0.91,n,1715783849161.0
448.0,17.7,-116.52,2.56,-0.83,-0.05,0.91,n,1715783849161.0
460.0,21.36,-137.88,3.42,-0.83,-0.11,0.95,n,1715783849161.0
472.0,27.59,-154.54,2.99,-0.63,-0.11,0.92,n,1715783849162.0
484.0,24.11,-145.45,4.09,-0.41,-0.06,0.92,n,1715783849162.0
496.0,18.37,-97.29,7.32,-0.31,-0.04,0.92,n,1715783849162.0
508.0,12.57,-41.93,10.74,-0.36,-0.01,0.86,n,1715783849162.0
520.0,2.26,-0.55,13.61,-0.45,0.0,0.83,n,1715783849162.0
532.0,-6.71,26.79,11.96,-0.47,-0.04,0.79,n,1715783849162.0
544.0,-13.92,57.37,9.64,-0.37,-0.07,0.79,n,1715783849162.0
568.0,-28.63,142.46,16.48,-0.3,-0.06,0.8,n,1715783849162.0
580.0,-33.81,187.32,20.87,-0.47,-0.08,0.84,n,1715783849162.0
592.0,-34.91,216.13,18.62,-0.56,-0.06,0.88,n,1715783849162.0
604.0,-44.01,237.85,12.27,-0.52,-0.09,0.79,n,1715783849162.0
616.0,-59.63,256.41,7.14,-0.59,-0.15,0.72,n,1715783849261.0
628.0,-55.66,251.46,0.85,-0.81,-0.21,0.68,n,1715783849261.0
640.0,-41.75,201.66,-2.56,-1.13,-0.19,0.59,n,1715783849261.0
652.0,-32.65,110.84,-6.47,-1.34,-0.18,0.46,n,1715783849261.0
664.0,-12.15,-0.12,-6.29,-1.38,-0.22,0.42,n,1715783849261.0
676.0,18.98,-96.98,-5.49,-1.2,-0.22,0.52,n,1715783849261.0
688.0,41.5,-157.53,-8.18,-1.03,-0.12,0.6,n,1715783849261.0
700.0,44.92,-183.23,-8.18,-0.91,-0.03,0.7,n,1715783849261.0
712.0,35.22,-196.04,-12.88,-0.84,-0.02,0.76,n,1715783849468.0
724.0,29.97,-208.62,-15.99,-0.8,-0.07,0.81,n,1715783849468.0
736.0,32.84,-220.09,-14.22,-0.62,-0.14,0.79,n,1715783849468.0
748.0,39.06,-218.81,-4.46,-0.47,-0.14,0.8,n,1715783849468.0
760.0,48.83,-194.95,8.42,-0.43,-0.13,0.86,n,1715783849468.0
772.0,59.27,-140.69,23.5,-0.33,-0.1,0.97,n,1715783849468.0
784.0,56.09,-52.31,30.64,-0.38,-0.01,1.01,n,1715783849468.0
796.0,39.98,9.83,25.82,-0.64,0.06,0.9,n,1715783849468.0
808.0,25.76,15.2,15.87,-0.73,0.0,0.85,n,1715783849468.0
820.0,15.75,0.06,9.89,-0.61,-0.03,0.84,n,1715783849468.0
832.0,4.88,0.31,9.28,-0.49,0.0,0.8,n,1715783849468.0
844.0,-12.45,22.52,9.64,-0.42,-0.01,0.78,n,1715783849468.0
856.0,-25.39,62.68,10.5,-0.28,-0.04,0.77,n,1715783849468.0
868.0,-37.78,128.17,10.93,-0.17,-0.05,0.71,n,1715783849468.0
880.0,-45.72,210.21,8.79,-0.24,-0.08,0.79,n,1715783849468.0
892.0,-43.21,278.32,3.23,-0.36,-0.08,0.82,n,1715783849468.0
904.0,-43.88,311.04,-2.5,-0.6,-0.09,0.74,n,1715783849468.0
916.0,-49.07,288.27,-4.7,-0.93,-0.12,0.54,n,1715783849468.0
931.0,-46.08,205.69,-3.66,-1.3,-0.18,0.5,n,1715783849775.0
943.0,-26.67,84.05,-2.81,-1.45,-0.2,0.47,n,1715783849775.0
955.0,-2.08,-38.45,-0.12,-1.29,-0.18,0.55,n,1715783849775.0
967.0,19.53,-133.24,0.31,-1.05,-0.12,0.63,n,1715783849775.0
979.0,32.65,-175.66,0.06,-0.89,-0.05,0.7,n,1715783849775.0
991.0,32.71,-191.41,-0.98,-0.81,-0.01,0.72,n,1715783849775.0
1003.0,26.25,-194.03,-0.73,-0.78,-0.02,0.81,n,1715783849775.0
1015.0,18.74,-194.64,-0.79,-0.75,-0.04,0.79,n,1715783849775.0
1027.0,15.01,-192.26,1.4,-0.63,-0.09,0.81,n,1715783849775.0
1039.0,17.64,-181.21,5.13,-0.57,-0.1,0.76,n,1715783849775.0
1051.0,19.41,-161.93,11.05,-0.57,-0.08,0.79,n,1715783849775.0
1063.0,23.56,-132.57,13.61,-0.48,0.02,0.81,n,1715783849775.0
1075.0,15.26,-88.38,13.18,-0.35,0.04,0.9,n,1715783849776.0
1087.0,7.69,-30.03,5.8,-0.34,-0.04,0.91,n,1715783849776.0
1099.0,-0.12,23.07,5.98,-0.35,-0.03,0.87,n,1715783849776.0
1111.0,-16.6,76.97,6.71,-0.34,-0.06,0.8,n,1715783849776.0
1123.0,-24.84,127.81,9.64,-0.29,-0.08,0.75,n,1715783849776.0
1135.0,-28.26,192.5,11.72,-0.38,-0.11,0.74,n,1715783849776.0
1147.0,-26.55,254.7,10.01,-0.54,-0.07,0.69,n,1715783849776.0
1159.0,-19.17,304.38,7.2,-0.59,0.01,0.64,n,1715783849776.0
1183.0,-55.6,333.56,4.82,-0.89,-0.21,0.47,n,1715783849776.0
1195.0,-34.24,287.05,5.43,-1.13,-0.23,0.46,n,1715783849776.0
1207.0,-21.0,209.72,5.62,-1.27,-0.09,0.4,n,1715783849776.0
1219.0,-28.5,115.36,7.08,-1.34,-0.11,0.35,n,1715783849776.0
1231.0,-18.37,17.03,7.51,-1.4,-0.21,0.33,n,1715783850083.0
1243.0,1.22,-84.29,5.31,-1.47,-0.18,0.29,n,1715783850083.0
1255.0,15.99,-185.49,2.26,-1.42,-0.08,0.38,n,1715783850083.0
1267.0,22.89,-275.15,-10.01,-1.25,-0.01,0.41,n,1715783850083.0
1279.0,26.25,-349.06,-20.57,-0.99,-0.05,0.49,n,1715783850083.0
1291.0,34.55,-391.91,-23.19,-0.74,-0.14,0.59,n,1715783850083.0
1303.0,45.72,-391.54,-16.66,-0.54,-0.16,0.75,n,1715783850083.0
1315.0,49.01,-348.08,-1.83,-0.42,-0.07,0.88,n,1715783850083.0
1327.0,41.63,-274.35,9.16,-0.33,-0.01,0.98,n,1715783850083.0
1339.0,30.52,-187.68,13.0,-0.33,0.01,1.01,n,1715783850083.0
1351.0,19.65,-102.23,13.43,-0.33,0.03,0.94,n,1715783850083.0
1363.0,11.72,-21.73,5.92,-0.23,0.02,0.83,n,1715783850083.0
1375.0,5.49,40.83,-0.67,-0.38,-0.02,0.85,n,1715783850083.0
1387.0,-4.03,74.89,0.31,-0.53,-0.07,0.78,n,1715783850083.0
1399.0,-17.21,75.74,-1.16,-0.62,-0.08,0.71,n,1715783850083.0
1411.0,-23.19,65.43,-2.62,-0.61,-0.11,0.69,n,1715783850083.0
1423.0,-24.11,66.28,-5.0,-0.56,-0.11,0.7,n,1715783850083.0
1435.0,-21.85,90.94,-6.23,-0.41,-0.09,0.76,n,1715783850083.0
1447.0,-25.82,145.51,-2.93,-0.31,-0.1,0.75,n,1715783850083.0
1459.0,-35.77,209.11,-0.31,-0.38,-0.14,0.72,n,1715783850083.0
71.0,-34.3,248.29,2.99,-0.65,-0.19,0.71,n,1715783850083.0
1483.0,-21.97,245.0,5.98,-0.97,-0.16,0.65,n,1715783850083.0
1495.0,-19.96,189.21,10.13,-1.2,-0.14,0.61,n,1715783850083.0
1507.0,-16.36,94.24,11.41,-1.34,-0.21,0.58,n,1715783850083.0
1519.0,5.13,-6.04,12.82,-1.28,-0.23,0.66,n,1715783850083.0
1531.0,23.32,-72.88,14.53,-1.08,-0.14,0.67,n,1715783850083.0
1545.0,27.59,-111.15,15.01,-0.97,-0.06,0.7,n,1715783850183.0
1557.0,25.39,-142.09,9.83,-0.92,-0.05,0.71,n,1715783850183.0
1569.0,22.89,-170.53,8.12,-0.89,-0.08,0.73,n,1715783850183.0
1581.0,27.53,-190.06,7.2,-0.81,-0.09,0.77,n,1715783850183.0
1593.0,27.34,-196.96,8.06,-0.72,-0.07,0.74,n,1715783850183.0
1605.0,24.72,-188.23,9.4,-0.62,-0.06,0.74,n,1715783850183.0
1617.0,24.48,-162.6,8.36,-0.52,-0.04,0.77,n,1715783850184.0
1629.0,23.07,-112.3,8.0,-0.4,-0.01,0.85,n,1715783850394.0
1642.0,13.98,-47.0,5.74,-0.33,0.02,0.79,n,1715783850394.0
1654.0,0.06,19.59,5.0,-0.41,0.04,0.76,n,1715783850394.0
1666.0,-6.04,58.84,5.8,-0.59,-0.0,0.72,n,1715783850394.0
1678.0,-10.56,79.47,2.08,-0.58,-0.05,0.73,n,1715783850394.0
1690.0,-18.8,108.09,-1.34,-0.43,-0.08,0.71,n,1715783850394.0
1702.0,-22.34,154.91,-1.1,-0.43,-0.09,0.71,n,1715783850394.0
1714.0,-23.86,210.21,-0.06,-0.48,-0.13,0.78,n,1715783850394.0
1726.0,-26.31,248.29,-2.32,-0.56,-0.12,0.82,n,1715783850394.0
1738.0,-26.25,263.24,-3.11,-0.69,-0.12,0.77,n,1715783850394.0
1750.0,-29.91,251.46,-4.03,-0.87,-0.13,0.62,n,1715783850394.0
1762.0,-32.59,208.31,-0.79,-1.07,-0.15,0.51,n,1715783850394.0
1774.0,-25.88,131.84,4.52,-1.27,-0.18,0.44,n,1715783850395.0
1786.0,-5.37,40.22,8.06,-1.33,-0.2,0.42,n,1715783850395.0
1798.0,13.06,-44.19,11.05,-1.22,-0.17,0.46,n,1715783850395.0
1810.0,25.33,-101.87,16.85,-1.09,-0.11,0.53,n,1715783850395.0
1822.0,29.36,-146.67,16.66,-1.12,-0.02,0.59,n,1715783850395.0
1834.0,22.4,-195.31,12.88,-1.1,-0.02,0.69,n,1715783850395.0
1846.0,17.82,-243.23,8.06,-1.0,-0.08,0.7,n,1715783850491.0
1858.0,22.16,-271.97,7.02,-0.87,-0.12,0.72,n,1715783850491.0
1870.0,23.32,-275.45,11.05,-0.69,-0.09,0.75,n,1715783850492.0
1882.0,22.16,-248.84,12.88,-0.58,-0.06,0.75,n,1715783850492.0
1894.0,15.87,-198.49,10.44,-0.48,-0.01,0.77,n,1715783850492.0
1906.0,8.97,-133.0,2.38,-0.39,0.04,0.79,n,1715783850492.0
1918.0,-3.3,-61.58,-1.4,-0.3,0.05,0.72,n,1715783850492.0
1930.0,-13.92,6.41,-2.14,-0.3,-0.0,0.73,n,1715783850492.0
1942.0,-13.73,64.51,2.44,-0.36,-0.05,0.71,n,1715783850697.0
1954.0,-14.95,118.1,3.3,-0.41,-0.06,0.64,n,1715783850697.0
1966.0,-19.71,172.42,3.72,-0.46,-0.09,0.66,n,1715783850697.0
1978.0,-21.48,226.01,2.01,-0.5,-0.15,0.72,n,1715783850698.0
